Essay	Attribution	Description	Label	License	Manifest	Title	URL	
19c-stopes-biography	Paul van Somer I, Public domain, via Wikimedia Commons		Francis Bacon				https://upload.wikimedia.org/wikipedia/commons/5/5c/Somer_Francis_Bacon.jpg	
19c-stopes-biography	Geological Society of London, Public domain, via Wikimedia Commons		The Quarterly journal of the Geological Society of London				https://upload.wikimedia.org/wikipedia/commons/9/98/The_Quarterly_journal_of_the_Geological_Society_of_London_%2813937160882%29.jpg	
19c-stopes-biography	Charlotte Carmichael Stopes, Public domain, via Wikimedia Commons		Stopes Dedication				https://upload.wikimedia.org/wikipedia/commons/d/d2/CCStopesDedication.jpg	
19c-stopes-biography	Ethan Doyle White, CC BY-SA 4.0, via Wikimedia Commons		Woodland Path at Swanscombe Heritage Park				https://upload.wikimedia.org/wikipedia/commons/e/e7/Woodland_Path_at_Swanscombe_Heritage_Park.jpg	
19c-stopes-biography	David Anstiss / Hand Axe Sculpture in Swanscombe Heritage Park		Hand Axe Sculpture in Swanscombe Heritage Park				https://upload.wikimedia.org/wikipedia/commons/0/0c/Hand_Axe_Sculpture_in_Swanscombe_Heritage_Park_-_geograph.org.uk_-_1417150.jpg	
19c-stopes-biography	Author unknown, Public domain, via Wikimedia Commons		Marie Stopes in her laboratory, 1904				https://upload.wikimedia.org/wikipedia/commons/2/2d/Marie_Stopes_in_her_laboratory%2C_1904.jpg	
19c-jamesh-hever-castle	David Cox Jr., Public domain, via Wikimedia Commons		Cox-Jnr-98093 - Hever Castle from the Moat - circa 1850.jpg				https://upload.wikimedia.org/wikipedia/commons/0/04/Cox-Jnr-98093_-_Hever_Castle_from_the_Moat_-_circa_1850.jpg	
19c-jamesh-hever-castle	National Portrait Gallery, Public domain, via Wikimedia Commons		Anne boleyn.jpg				https://upload.wikimedia.org/wikipedia/commons/f/f2/Anne_boleyn.jpg	
19c-jamesh-hever-castle	After Hans Holbein, Public domain, via Wikimedia Commons		After Hans Holbein the Younger - Portrait of Henry VIII - Google Art Project.jpg				https://upload.wikimedia.org/wikipedia/commons/f/f9/After_Hans_Holbein_the_Younger_-_Portrait_of_Henry_VIII_-_Google_Art_Project.jpg	
19c-jamesh-hever-castle	Anders Zorn, Public domain, via Wikimedia Commons		Zorn, Anders - Isabella Stewart Gardner in Venice - 1894.jpg				https://upload.wikimedia.org/wikipedia/commons/2/2e/Zorn%2C_Anders_-_Isabella_Stewart_Gardner_in_Venice_-_1894.jpg	
19c-jamesh-hever-castle	Tony Grist, Public domain, via Wikimedia Commons		Fountain, Hever Castle				https://upload.wikimedia.org/wikipedia/commons/0/0c/Fountain%2C_Hever.jpg	
19c-jamesh-hever-castle	Praleska, CC BY-SA 4.0, via Wikimedia Commons		Hever Castle				https://upload.wikimedia.org/wikipedia/commons/5/53/Castle_in_Hever_4.jpg	
19c-jamesh-hever-castle	J. M. Jopling, Public domain, via Wikimedia Commons		The Battle of Blenheim.jpg				https://upload.wikimedia.org/wikipedia/commons/3/3b/The_Battle_of_Blenheim.jpg	
19c-jamesh-hever-castle	Bain News Service, publisher, Public domain, via Wikimedia Commons		William Waldorf Astor.jpg				https://upload.wikimedia.org/wikipedia/commons/f/f0/William_Waldorf_Astor.jpg	
19c-jamesh-hever-castle	HARTLEPOOLMARINA2014, CC BY-SA 4.0, via Wikimedia Commons		Hever Castle and Gardens				https://upload.wikimedia.org/wikipedia/commons/6/68/HEVER_CASTLE_AND_GARDENS_The_castle_from_the_north_west.JPG	
19c-hoodening	Des Blenkinsopp		Hooden Horses at the Clock Tower, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/c/c0/Hooden_Horses_at_the_Clock_Tower_%28geograph_5502334%29.jpg	
19c-hoodening	Funk Dooby from Kent, UK, CC BY-SA 2.0, via Wikimedia Commons						https://upload.wikimedia.org/wikipedia/commons/0/04/Broadstairs_Folk_Week_2018_FDBY6092_%2843372181465%29.jpg	
19c-hoodening	©Carolyn Oulton		Hooden Horse				images/Hoodenhorse.jpg	
19c-hoodening	Published in Percy Maylam's 1909 book The Hooden Horse.		Hoodener in Deal				https://upload.wikimedia.org/wikipedia/en/0/06/Deal_Hoodeners%2C_1909.jpg	
19c-hoodening	Edwininlondon, CC BY-SA 4.0, via Wikimedia Commons		Hoodening in Whitstable				https://upload.wikimedia.org/wikipedia/commons/2/2f/Hoodening_in_Whitstable_May_2018.jpg	
19c-hoodening	This Photo by Unknown Author is licensed under CC BY-SA. Hoodeners are still active in these villages today		Hoodeners from Hale Farm in St. Nicholas-at-Wade, Kent, as photographed in June 1905				images/hoodeners.jpg	
19c-hoodening	W.G. Collingwood (1854 - 1932), Public domain, via Wikimedia Commons		Odin rides to Hel				https://upload.wikimedia.org/wikipedia/commons/a/ad/Odin_rides_to_Hel.jpg	
19c-hoodening	Published in Percy Maylam's 1909 book The Hooden Horse		A troupe of hoodeners from Walmer Court Farm in Walmer, Kent				https://upload.wikimedia.org/wikipedia/en/5/5f/Walmer_hoodeners%2C_1907.jpg	
19c-victoria-albion-house	James Ward, Public domain, via Wikimedia Commons		Ramsgate Town and Harbour, 1799				https://upload.wikimedia.org/wikipedia/commons/e/e8/View_of_Ramsgate_Town_and_Harbour_by_James_Ward_1799.jpg	
19c-victoria-albion-house	pam fray		Albion House, Ramsgate				https://upload.wikimedia.org/wikipedia/commons/b/bd/Albion_House%2C_Ramsgate%2C_Kent-geograph-4572188.jpg	
19c-victoria-albion-house	g walker; engraver J sadler, Public domain, via Wikimedia Commons		Ramsgate Sands from the Bathing sands, 1809				https://upload.wikimedia.org/wikipedia/commons/a/a2/Ramsgate_pier_from_the_bathing_sands_1809.jpg	
19c-shelleym-biography	Unknown author, Public domain, via Wikimedia Commons		Perkin Warbeck				https://upload.wikimedia.org/wikipedia/commons/3/3c/Perkin_Warbeck.jpg	
19c-shelleym-biography	Richard Rothwell, Public domain, via Wikimedia Commons		Mary Shelley				https://upload.wikimedia.org/wikipedia/commons/6/65/RothwellMaryShelley.jpg	
19c-shelleym-biography	Engraving of 		Hythe, 1830				https://upload.wikimedia.org/wikipedia/commons/7/73/Hythe1830.jpg	
19c-shelleym-biography	Peter Trimming / Hythe Beach, Kent		Hythe Beach				https://upload.wikimedia.org/wikipedia/commons/1/15/Hythe_Beach%2C_Kent_-_geograph.org.uk_-_1361015.jpg	
19c-ternan-biography	Benjamin Mortley		Pink sweetshop				https://stor.artstor.org/stor/fdc76136-9469-4588-b33c-8cf665eaf476	
19c-ternan-biography	Benjamin Mortley		The Gatehouse				https://stor.artstor.org/stor/4eeec435-8628-4798-b754-cdfb0f2a094e	
19c-ternan-biography	Benjamin Mortley		Gads Hill				https://stor.artstor.org/stor/5c3cfffa-911e-44cf-ab35-28b94bf80418	
19c-ternan-biography	Unknown author, Public domain, via Wikimedia Commons		Ellen Ternan				https://upload.wikimedia.org/wikipedia/commons/3/33/Ellen_Ternan.jpeg	
19c-ternan-biography	Benjamin Mortley		Theatre Royal, Rochester				https://stor.artstor.org/stor/d0b420cf-d0fd-49f1-a9d1-1f47cbc1618f	
19c-ternan-biography	Benjamin Mortley		High Street, Rochester				https://stor.artstor.org/stor/04e9631a-5523-4e71-95cf-41e21e51b8c4	
19c-ternan-biography	Luke Fides, Public domain, via Wikimedia Commons		Mystery of Edwin Drood				https://upload.wikimedia.org/wikipedia/commons/c/c8/Mystery_of_edwin_drood_0011.jpg	
19c-ternan-biography	Benjamin Mortley		Rochester Cathedral Graveyard				https://stor.artstor.org/stor/4546137c-afaf-4a2a-91ee-35090bb7c986	
19c-ternan-biography	Benjamin Mortley		High Street, Rochester				https://stor.artstor.org/stor/c777c08c-78a1-4719-ab1d-c56a4d39db53	
19c-ternan-biography	Photographed by Astrid Stilma, by kind permission of Patrick Marrin		Rochester Bridge, 1828				https://stor.artstor.org/stor/b20551a2-aa18-453c-b464-69a72531d6ac	
19c-gertrude-warden-biography	Verne Equinox at English Wikipedia., Public domain, via Wikimedia Commons		Lympne				https://upload.wikimedia.org/wikipedia/commons/0/0b/LympneCastle1830.jpg	
19c-gertrude-warden-biography	John Mavin		Lympne Castle, Kent				https://upload.wikimedia.org/wikipedia/commons/8/85/Lympne_Castle%2C_Kent_-_geograph.org.uk_-_730491.jpg	
19c-gertrude-warden-biography	British Museum, Public domain, via Wikimedia Commons		The School for Scandal				https://upload.wikimedia.org/wikipedia/commons/0/0a/The_School_for_Scandal_%28BM_1868%2C0808.5776_2%29.jpg	
19c-gertrude-warden-biography	Bassano, Public domain, via Wikimedia Commons		Lillie Langtry				https://upload.wikimedia.org/wikipedia/commons/1/19/Lillie_Langtry.jpg	
19c-gertrude-warden-biography	Mrs Ellacott, CC BY-SA 3.0, via Wikimedia Commons		Vaudeville Theatre, London				https://upload.wikimedia.org/wikipedia/commons/2/2a/Vaudeville_Theatre_London.jpg	
19c-gertrude-warden-biography	Godefroy Durand, Public domain, via Wikimedia Commons © The British Library Board		Saturday Night at the Victoria Theatre, wood-engraving, published in The Graphic, 26 October 1872				https://upload.wikimedia.org/wikipedia/commons/1/19/G_Durand_Saturday_Night_at_the_Victoria_Theatre_BL.jpg	
19c-gertrude-warden-biography	Rijksmuseum, CC0, via Wikimedia Commons		Florence Warden				https://upload.wikimedia.org/wikipedia/commons/7/7e/Portret_van_Florence_Warden%2C_RP-F-2001-7-1358E-15.jpg	
19c-gertrude-warden-biography	Chris Whippet		Castle Close, Lympne				https://upload.wikimedia.org/wikipedia/commons/6/69/Castle_Close%2C_Lympne_-_geograph.org.uk_-_1413598.jpg	
19c-gertrude-warden-biography	John Salmon		St Stephen, Lympne, Kent				https://upload.wikimedia.org/wikipedia/commons/f/f0/St_Stephen%2C_Lympne%2C_Kent_-_geograph.org.uk_-_326052.jpg	
19c-gertrude-warden-biography			Sandling Junction Station, 1910s				https://upload.wikimedia.org/wikipedia/commons/3/34/Sandling_Junction_station_%28postcard%29.jpg	
19c-gertrude-warden-biography			School of Musketry, Hythe				https://stor.artstor.org/stor/4ef7a1d3-e56d-464b-a53e-af0841504286	
19c-gertrude-warden-biography	Michelle Crowther		Hythe Military Canal				https://stor.artstor.org/stor/99116851-20a9-4b76-8cb3-7ddce7a43d3b	
19c-gertrude-warden-biography	Serge Ottaviani, CC BY-SA 4.0, via Wikimedia Commons		Lympne				https://upload.wikimedia.org/wikipedia/commons/0/06/Port_Lympne_%2837%29.JPG	
19c-gertrude-warden-biography	Michael Coppins, CC BY-SA 4.0, via Wikimedia Commons		Martello Towers near Hythe Ranges				https://upload.wikimedia.org/wikipedia/commons/b/bc/Martello_Towers_14_and_15.jpg	
19c-gertrude-warden-biography	Poliphilo, CC0, via Wikimedia Commons		St Stephen's Church, Lympne				https://upload.wikimedia.org/wikipedia/commons/8/88/St_Stephen%2C_Lympne_2.JPG	
19c-gertrude-warden-biography	British library, public domain		Illustration on the front cover of The Wooing of a Fairy				https://stor.artstor.org/stor/e0d0f20a-3c3f-48db-ba79-f8fc85a1d38e	
19c-gertrude-warden-biography	Bassano Ltd, Public domain, via Wikimedia Commons		Baroness Orczy				https://upload.wikimedia.org/wikipedia/commons/8/81/Baroness_Emma_Orczy_%28Bassano%29.jpg	
19c-rossetti-biography	Dante Gabriel Rossetti, Public domain, via Wikimedia Commons		Dante Gabriel Rossetti - Joan of Arc (1882)				https://upload.wikimedia.org/wikipedia/commons/d/d3/Dante_Gabriel_Rossetti_-_Joan_of_Arc_%281882%29.jpg	
19c-rossetti-biography	John Salmon / All Saints, Birchington. Kent		All Saints, Birchington				https://upload.wikimedia.org/wikipedia/commons/f/f3/All_Saints%2C_Birchington._Kent_-_geograph.org.uk_-_1547499.jpg	
19c-rossetti-biography	Tedster007, CC BY-SA 4.0, via Wikimedia Commons		The grave of Dante Gabriel Rossetti in the churchyard of All Saints, Birchington-on-Sea				https://upload.wikimedia.org/wikipedia/commons/a/a9/The_grave_of_Dante_Gabriel_Rossetti_in_the_churchyard_of_All_Saints%2C_Birchington-on-Sea.jpg	
19c-rossetti-biography	J. M. W. Turner, Public domain, via Wikimedia Commons		Joseph Mallord William Turner (1775-1851) - Margate				https://upload.wikimedia.org/wikipedia/commons/a/a7/Joseph_Mallord_William_Turner_%281775-1851%29_-_Margate_-_N02700_-_National_Gallery.jpg	
19c-barr-biography	not stated, Public domain, via Wikimedia Commons		Robert Barr, Miss Doyle, Conan Doyle, Mrs. Conan Doyle, Robert McClure				https://upload.wikimedia.org/wikipedia/commons/a/ae/Robert_Barr_and_Arthur_Conan_Doyle.jpg	
19c-barr-biography	Nick Smith / View along Tontine Street, Folkestone		View along Tontine Street, Folkestone - geograph.org.uk - 1579075.jpg				https://upload.wikimedia.org/wikipedia/commons/5/5d/View_along_Tontine_Street%2C_Folkestone_-_geograph.org.uk_-_1579075.jpg	
19c-barr-biography	Photochrom Print Collection, Public domain, via Wikimedia Commons		The Leas, Folkestone				https://upload.wikimedia.org/wikipedia/commons/f/f3/The_Lees_-i.e.%2C_Leas-%2C_Folkestone%2C_England-LCCN2002696746.jpg	
19c-ramsgate	© Kent Archive and Local History Service		Ramsgate and Margate, 1882				https://stor.artstor.org/stor/811dfc80-b02e-4166-a487-02892f44e4c5	
19c-ramsgate	By kind permission of Carolyn Oulton		Granville Hotel				https://stor.artstor.org/stor/c588a4b8-e77a-4b52-bf74-c1dc705350b8	
19c-ramsgate	By kind permission of Carolyn Oulton		Ramsgate, East Cliff Promenade				https://stor.artstor.org/stor/47ed345c-3d26-4e7f-a46e-3bdc267e68f4	
19c-ramsgate			Landing the fare at Pegwell Bay				https://stor.artstor.org/stor/8aeaee15-e48f-420f-9638-961e6c2a86b7	
19c-ramsgate	By kind permission of Carolyn Oulton		Harbour Parade, Ramsgate				https://stor.artstor.org/stor/d2f327c4-4385-46be-93f9-9d1ca740785a	
19c-wood-biography	Joseph Sydney Willis Hodges, Public domain, via Wikimedia Commons		Ellen Wood by Hodges				https://upload.wikimedia.org/wikipedia/commons/4/41/Ellen_Wood_by_Hodges.jpg	
19c-wood-biography	British Library, OGL v1.0OGL v1.0, via Wikimedia Commons		Drawing of an area to the east of Folkestone in Kent, showing Hawkinge and West Hougham				https://upload.wikimedia.org/wikipedia/commons/9/91/Ordnance_Survey_Drawings_-_Folkestone%2C_Kent_%28OSD_106W%29.jpg	
19c-wood-biography	Helmut Zozmann, via Wikimedia Commons		Abbot's CLiff, Hougham	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/f/f8/Abbot%27s_Cliff_-_geograph.org.uk_-_2561870.jpg	
19c-jordan-biography	© National Portrait Gallery, London		Dorothy Jordan as Lucy in 'The Virgin Unmasked' by Unknown artist, line engraving, published 1787 NPG D4418				images/Dorothy-Jordan-as-Lucy-in-The-Virgin-Unmasked.jpg	
19c-jordan-biography	David Anstiss/ Theatre Royal, Margate		Theatre Royal, Margate				https://upload.wikimedia.org/wikipedia/commons/3/3b/Theatre_Royal%2C_Margate-geograph.org.uk-2281466.jpg	
19c-jordan-biography	© National Portrait Gallery, London		King William IV by Sir Martin Archer Shee oil on canvas, circa 1800. NPG 2199				images/King-William-IV.jpg	
19c-jordan-biography	© Martin Crowther		Site of Mrs Baker's Canterbury Theatre				images/orangestreet MJC.jpg	
19c-jordan-biography	© National Portrait Gallery, London		Dorothy Jordan in the character of the 'Country Girl' by John Ogborne, after George Romney stipple engraving, published 24 June 1788 NPG D8045				images/Dorothy-Jordan-in-the-character-of-the-Country-Girl.jpg	
19c-jordan-biography			Bettison's Library, Hawley Square, Margate, 1820				images/Bettison's Library, Hawley Square, Margate, 1820.jpg	
19c-jordan-biography	© Martin Crowther		A theatre print of Mrs Jordan				images/jordan.JPG	
19c-jordan-biography	Drawn by G.Shepherd		Snargate St Dover c.1830				/dickens/images/Snargate St Dover 1830.jpg	
19c-shore-biography	Unknown author, Public domain, via Wikimedia Commons		Margaret Emily Shore engraving, 1838				https://upload.wikimedia.org/wikipedia/commons/f/f7/Margaret_Emily_Shore_engraving.jpg	
19c-shore-biography	Photochrom Print Collection, Public domain, via Wikimedia Commons		From the cliffs, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/d/d4/From_the_cliffs%2C_Broadstairs%2C_England-LCCN2002696430.jpg	
19c-shore-biography	The original uploader was Sannse at English Wikipedia, via Wikimedia Commons		Seaweed on rocks	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/3/38/Seaweed_600.jpg	
19c-shore-biography	Gaoithe, via Wikimedia Commons		Samphire	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/d/db/Samphire_growing_at_the_high_tide_mark.jpg	
19c-shore-biography	Syrio, via Wikimedia Commons		Eryngo	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/6/60/Eryngium_Cawdor_03.jpg	
19c-shore-biography	gailhampshire from Cradley, Malvern, U.K, via Wikimedia Commons		Wild Mignonette	CC BY 2.0			https://upload.wikimedia.org/wikipedia/commons/e/e1/Wild_Mignonette._Reseda_lutea_%2834976002624%29.jpg	
19c-shore-biography	Vadim E. Rutkovsky, via Wikimedia Commons		Little Bermedick	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/1/11/%D0%A0%D0%B0%D1%81%D1%82%D1%83%D1%89%D0%B8%D0%B5_%D0%BD%D0%B0_%D0%BA%D0%B0%D0%BC%D0%BD%D1%8F%D1%85.jpg	
19c-shore-biography	Pratt, Anne; Step, Edward, Public domain, via Wikimedia Commons		 5: YELLOW TOAD FLAX				https://upload.wikimedia.org/wikipedia/commons/2/2e/The_flowering_plants%2C_grasses%2C_sedges%2C_and_ferns_of_Great_Britain_%28Pl._160%29_%288517612401%29.jpg	
19c-shore-biography	Trish Steel, via Wikimedia Commons		Scabious	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/5/56/Scabious_-_geograph.org.uk_-_496055.jpg	
19c-shore-biography	Jerzy Strzelecki, via Wikimedia Commons		Red Valerian	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/0/0d/RedValerian.jpg	
19c-shore-biography			Broadstairs				https://stor.artstor.org/stor/c5128fb0-fda9-44dc-adda-4573ed973526	
19c-shore-biography			Ramsgate, 1830				https://stor.artstor.org/stor/c7983b3e-e756-442c-81ad-5a75c9941c5f	
19c-shore-biography			Chatham Dockyard				https://stor.artstor.org/stor/f04e222b-2912-487e-8194-b1a6e24c51c1	
19c-christian-andersen	Public domain, via Wikimedia Commons		Hans Christian Andersen by Thora Hallager				https://upload.wikimedia.org/wikipedia/commons/7/75/HCA_by_Thora_Hallager_1869.jpg	
19c-christian-andersen	Michael Coppins, via Wikimedia Commons		Rochester Castle from the east	CC-BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/d/d6/Rochester_Castle_from_the_east.jpg	
